id1;id2;Project;Dist1;Dist2;Adress;Date_finish;Class;Deal3;id3;Section2;Floor1;Room;Area1;Price;Geo_spot1;Geo_spot2
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2017 4кв.;b77e44117ff02e7c687619099a8ea8cb;1;1;1;36.5;110000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2017 4кв.;aa237cbe56a76b78614bb61ad0a3a1f4;;1;1;26.5;100000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2017 4кв.;3d10af064faf345436c47b5d5e02de46;1;1;1;38.6;98000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2017 4кв.;697ef335f9ea1e0cf657e022125e721a;1;1;1;26.9;98000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;7ffa7d4e3cd3580beb9f3dc263127653;Новая Звезда;НАО;НАО;Газопровод пос.. к. 3;2018;Комфорт;2017 4кв.;70a27a73ea7b2b032f96d4d69a807046;;1;1;35;95000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2018 1кв.;c14ef0516a31fdbb1e6dceca55646dc7;;1;1;25.2;105000;55.577928;37.479977
c42c9480287f2d265acffdf850346766aparts_newmoscow;1eae0db9c8fefafbd55c5b9b797a750b;Троицкий берег;ТАО;ТАО;Прибрежная ул.. д. 17;2018;Бизнес;2018 1кв.;6a0ae3843505176ed7687c417d5660c1;6;2;3;84.2;;55.495823;37.30353
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;7ffa7d4e3cd3580beb9f3dc263127653;Новая Звезда;НАО;НАО;Газопровод пос.. к. 3;2018;Комфорт;2018 1кв.;6834a033ca11a8e49ca130733aefab6d;;1;0;25;100000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2018 1кв.;40684e592057a7b01e1b6d71d2c3f7c8;2;1;1;32;100000;55.577928;37.479977
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;ec4a073886411e76d28ea9fe030de335;Новая Звезда;НАО;НАО;Газопровод пос.. к. 4;2018;Комфорт;2018 1кв.;a5a88dc7c1135aaf5b5f7ba11d00f8ed;1;1;1;26.5;99000;55.577928;37.479977
c42c9480287f2d265acffdf850346766aparts_newmoscow;1eae0db9c8fefafbd55c5b9b797a750b;Троицкий берег;ТАО;ТАО;Прибрежная ул.. д. 17;2018;Бизнес;2018 2кв.;570c79a2dbab479c8ec92be2667111f4;7;2;3;82.9;;55.495823;37.30353
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;08c816f16e020a6abe7bd420666bd6f5;1;3;1;40.5;;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;ac9292492d89e40d4e41bf562d81e64a;1;8;0;20.3;94400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;9bd3bb365f48589bf221407d7047c34c;1;11;0;24.2;96700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;9f5ead178b9b5e78ced3ec450e868daa;1;4;0;24.2;94000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;42abe13ed5974811cde576adc9c7cb96;1;10;1;26.1;93100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;0fb87f096c44f4a20b35855cda43c36e;1;11;1;40.5;85200;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;83a16b51ef43ef61dc80730ed476a470;1;5;0;20.3;94400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;35ee249d4d66b35adf3cca9971d1c563;1;2;0;20.3;93800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;4aa920a2bd022eedf070906d11532410;1;3;0;20.3;93800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;0f343f93139c0a3d0c90748bfe3fda0d;1;7;0;20.3;94400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2018 2кв.;aea6a5f061c669f4f1ad9bbc8da81480;1;8;0;20.3;94400;55.624017;37.30724
